customer_id,order_count,total_spend,avg_order_value,return_count,return_rate,ticket_count,tickets_last_90d,negative_ticket_count,recency_days,churn_risk_score,risk_segment,estimated_clv,customer_segment
CUST-00816,5,1478.14,295.63,1,0.2,2,1,2,94,0.513,medium,2365.04,Standard/Stable
CUST-00817,4,1263.31,315.83,0,0.0,1,1,0,5,0.06,low,2021.31,Standard/Stable
CUST-00818,3,1370.19,456.73,1,0.3333,0,0,0,8,0.149,low,2192.3,Standard/Stable
CUST-00819,4,1700.66,425.17,0,0.0,5,1,4,44,0.296,low,2721.09,Standard/Stable
CUST-00820,2,701.0,350.5,0,0.0,1,0,1,149,0.49,medium,1121.6,Standard/Stable
CUST-00821,2,692.34,346.17,0,0.0,5,2,3,64,0.344,medium,1107.74,Standard/Stable
CUST-00822,8,2355.19,294.4,0,0.0,1,0,0,31,0.06,low,3768.32,Standard/Stable
CUST-00823,2,1036.22,518.11,0,0.0,3,1,1,86,0.284,low,1657.95,Standard/Stable
CUST-00824,3,1138.33,379.44,0,0.0,4,0,3,1,0.152,low,1821.31,Standard/Stable
CUST-00825,8,2883.08,360.38,0,0.0,2,0,1,11,0.121,low,4612.86,Standard/Stable
CUST-00826,4,1997.97,499.49,0,0.0,4,1,0,116,0.276,low,3196.74,Standard/Stable
CUST-00827,2,1213.06,606.53,0,0.0,4,4,1,29,0.306,medium,1940.9,Standard/Stable
CUST-00828,3,430.79,143.6,0,0.0,1,1,1,132,0.507,medium,689.28,Standard/Stable
CUST-00829,1,339.99,339.99,0,0.0,3,1,1,15,0.146,low,543.98,Standard/Stable
CUST-00830,5,1531.02,306.2,0,0.0,4,1,3,62,0.321,medium,2449.6,Standard/Stable
CUST-00831,3,676.9,225.63,0,0.0,1,0,1,34,0.266,low,1083.02,Standard/Stable
CUST-00832,4,894.95,223.74,0,0.0,0,0,0,61,0.119,low,1431.94,Standard/Stable
CUST-00833,5,2121.94,424.39,0,0.0,4,2,3,26,0.301,medium,3395.12,Standard/Stable
CUST-00834,5,1623.3,324.66,1,0.2,1,0,0,8,0.096,low,2597.28,Standard/Stable
CUST-00835,5,786.17,157.23,0,0.0,1,1,0,109,0.262,low,1257.84,Standard/Stable
CUST-00836,6,1579.41,263.24,0,0.0,3,0,2,20,0.172,low,2527.1,Standard/Stable
CUST-00837,4,1497.71,374.43,0,0.0,2,0,0,44,0.086,low,2396.35,Standard/Stable
CUST-00838,3,1052.84,350.95,1,0.3333,3,1,3,74,0.527,medium,1684.56,Standard/Stable
CUST-00839,2,851.67,425.83,0,0.0,5,4,4,84,0.523,medium,1362.66,Standard/Stable
CUST-00840,5,969.45,193.89,0,0.0,0,0,0,11,0.021,low,1551.12,Standard/Stable
CUST-00841,2,385.47,192.74,0,0.0,2,1,1,2,0.154,low,616.77,Standard/Stable
CUST-00842,1,747.56,747.56,0,0.0,2,2,2,108,0.51,medium,1196.1,Standard/Stable
CUST-00843,3,1095.32,365.11,0,0.0,1,1,0,67,0.18,low,1752.53,Standard/Stable
CUST-00844,6,3126.2,521.03,0,0.0,8,3,5,6,0.287,low,5001.89,High-Value/Stable
CUST-00845,3,805.03,268.34,0,0.0,2,1,1,38,0.224,low,1288.03,Standard/Stable
CUST-00846,4,1535.05,383.76,0,0.0,3,1,0,19,0.087,low,2456.06,Standard/Stable
CUST-00847,4,1224.1,306.02,0,0.0,3,1,2,35,0.251,low,1958.53,Standard/Stable
CUST-00848,4,1268.33,317.08,0,0.0,3,0,1,20,0.106,low,2029.31,Standard/Stable
CUST-00849,9,4028.57,447.62,0,0.0,2,1,1,0,0.15,low,6445.73,High-Value/Stable
CUST-00850,6,1409.72,234.95,0,0.0,7,1,2,51,0.206,low,2255.52,Standard/Stable
CUST-00851,1,293.58,293.58,0,0.0,1,0,1,22,0.243,low,469.73,Standard/Stable
CUST-00852,2,602.81,301.4,0,0.0,4,1,3,23,0.245,low,964.48,Standard/Stable
CUST-00853,7,3329.82,475.69,2,0.2857,8,8,8,1,0.566,medium,5327.73,High-Value/Stable
CUST-00854,1,93.56,93.56,1,1.0,1,0,0,146,0.484,medium,149.7,Standard/Stable
CUST-00855,6,2311.48,385.25,0,0.0,4,2,2,130,0.453,medium,3698.4,Standard/Stable
CUST-00856,4,1464.3,366.07,0,0.0,1,0,0,173,0.336,medium,2342.85,Standard/Stable
CUST-00857,1,224.32,224.32,0,0.0,3,1,3,88,0.421,medium,358.91,Standard/Stable
CUST-00858,5,1383.5,276.7,1,0.2,3,1,2,127,0.51,medium,2213.6,Standard/Stable
CUST-00859,3,1879.96,626.65,0,0.0,4,1,1,27,0.153,low,3007.92,Standard/Stable
CUST-00860,3,712.56,237.52,0,0.0,1,0,1,82,0.359,medium,1140.1,Standard/Stable
CUST-00861,2,552.33,276.17,0,0.0,3,1,3,125,0.493,medium,883.74,Standard/Stable
CUST-00862,3,723.41,241.14,0,0.0,3,2,1,45,0.254,low,1157.47,Standard/Stable
CUST-00863,3,662.47,220.82,0,0.0,2,1,1,31,0.21,low,1059.94,Standard/Stable
CUST-00864,7,3270.78,467.25,0,0.0,2,1,0,19,0.087,low,5233.2,High-Value/Stable
CUST-00865,5,2397.5,479.5,1,0.2,0,0,0,2,0.084,low,3836.0,Standard/Stable
CUST-00866,3,764.78,254.93,0,0.0,3,1,3,130,0.503,medium,1223.66,Standard/Stable
CUST-00867,2,464.23,232.12,0,0.0,2,1,0,9,0.068,low,742.78,Standard/Stable
CUST-00868,3,1174.28,391.43,0,0.0,3,1,0,50,0.147,low,1878.86,Standard/Stable
CUST-00869,3,789.06,263.02,1,0.3333,3,1,1,3,0.256,low,1262.5,Standard/Stable
CUST-00870,5,1292.35,258.47,1,0.2,3,1,3,13,0.355,medium,2067.76,Standard/Stable
CUST-00871,4,478.67,119.67,1,0.25,1,0,0,33,0.164,low,765.89,Standard/Stable
CUST-00872,3,770.9,256.97,1,0.3333,4,0,3,165,0.604,high,1233.46,Low-Value/At-Risk
CUST-00873,2,668.94,334.47,0,0.0,4,0,1,59,0.165,low,1070.3,Standard/Stable
CUST-00874,4,2180.26,545.07,0,0.0,5,1,0,157,0.355,medium,3488.45,Standard/Stable
CUST-00875,1,633.6,633.6,0,0.0,3,1,2,201,0.533,medium,1013.76,Standard/Stable
CUST-00876,4,2481.66,620.41,0,0.0,4,0,2,132,0.357,medium,3970.62,Standard/Stable
CUST-00877,3,884.78,294.93,0,0.0,4,0,2,37,0.172,low,1415.66,Standard/Stable
CUST-00878,5,981.12,196.22,2,0.4,1,1,0,5,0.22,low,1569.76,Standard/Stable
CUST-00879,3,1407.37,469.12,0,0.0,2,1,2,69,0.384,medium,2251.78,Standard/Stable
CUST-00880,1,289.75,289.75,0,0.0,4,1,2,120,0.383,medium,463.6,Standard/Stable
CUST-00881,6,1975.67,329.28,1,0.1667,3,0,3,38,0.341,medium,3161.09,Standard/Stable
CUST-00882,3,774.85,258.28,0,0.0,1,0,1,85,0.365,medium,1239.74,Standard/Stable
CUST-00883,5,1982.22,396.44,1,0.2,1,0,1,2,0.284,low,3171.52,Standard/Stable
CUST-00884,4,1358.25,339.56,2,0.5,1,1,0,46,0.339,medium,2173.18,Standard/Stable
CUST-00885,5,1782.03,356.41,0,0.0,2,2,0,33,0.164,low,2851.28,Standard/Stable
CUST-00886,5,1159.39,231.88,0,0.0,7,3,3,29,0.292,low,1855.04,Standard/Stable
CUST-00887,3,635.24,211.75,0,0.0,3,2,2,62,0.354,medium,1016.4,Standard/Stable
CUST-00888,4,1749.49,437.37,2,0.5,1,0,1,66,0.528,medium,2799.17,Standard/Stable
CUST-00889,5,832.32,166.46,0,0.0,3,0,1,9,0.084,low,1331.68,Standard/Stable
CUST-00890,3,1617.96,539.32,0,0.0,1,1,1,24,0.297,low,2588.74,Standard/Stable
CUST-00891,5,1525.71,305.14,0,0.0,4,2,1,37,0.222,low,2441.12,Standard/Stable
CUST-00892,2,480.11,240.06,0,0.0,2,1,0,102,0.248,low,768.19,Standard/Stable
CUST-00893,4,1557.49,389.37,0,0.0,2,2,1,49,0.295,low,2491.97,Standard/Stable
CUST-00894,5,1860.83,372.17,0,0.0,2,0,1,80,0.256,low,2977.36,Standard/Stable
CUST-00895,4,899.32,224.83,0,0.0,3,1,2,67,0.314,medium,1438.91,Standard/Stable
CUST-00896,1,233.28,233.28,0,0.0,1,0,0,167,0.325,medium,373.25,Standard/Stable
CUST-00897,4,1165.75,291.44,0,0.0,1,0,0,107,0.208,low,1865.22,Standard/Stable
CUST-00898,6,2391.22,398.54,0,0.0,1,0,0,15,0.029,low,3825.98,Standard/Stable
CUST-00899,4,1225.71,306.43,0,0.0,6,3,5,6,0.328,medium,1961.15,Standard/Stable
CUST-00900,3,834.25,278.08,0,0.0,1,1,1,80,0.406,medium,1334.78,Standard/Stable
CUST-00901,4,3598.72,899.68,2,0.5,10,7,7,113,0.81,high,5757.95,High-Value/At-Risk
CUST-00902,2,452.25,226.12,0,0.0,5,2,4,109,0.472,medium,723.58,Standard/Stable
CUST-00903,3,659.33,219.78,0,0.0,1,0,0,11,0.021,low,1054.94,Standard/Stable
CUST-00904,4,1754.84,438.71,0,0.0,3,0,2,101,0.33,medium,2807.74,Standard/Stable
CUST-00905,4,1027.25,256.81,1,0.25,5,0,1,18,0.175,low,1643.58,Standard/Stable
CUST-00906,4,1895.95,473.99,0,0.0,1,0,0,16,0.031,low,3033.54,Standard/Stable
CUST-00907,4,1262.11,315.53,0,0.0,1,0,0,168,0.327,medium,2019.39,Standard/Stable
CUST-00908,2,196.19,98.09,0,0.0,1,0,0,57,0.111,low,313.89,Standard/Stable
CUST-00909,7,2376.0,339.43,0,0.0,4,1,3,12,0.223,low,3801.62,Standard/Stable
CUST-00910,3,1017.16,339.05,0,0.0,0,0,0,166,0.323,medium,1627.44,Standard/Stable
CUST-00911,1,157.24,157.24,0,0.0,3,0,2,238,0.483,medium,251.58,Standard/Stable
CUST-00912,2,1513.81,756.9,0,0.0,1,0,0,93,0.181,low,2422.08,Standard/Stable
CUST-00913,5,2306.22,461.24,0,0.0,2,1,0,1,0.052,low,3689.92,Standard/Stable
CUST-00914,4,1117.42,279.36,1,0.25,2,0,0,109,0.312,medium,1787.9,Standard/Stable
CUST-00915,8,4526.42,565.8,1,0.125,7,6,7,60,0.617,high,7242.24,High-Value/At-Risk
CUST-00916,1,233.28,233.28,0,0.0,0,0,0,84,0.163,low,373.25,Standard/Stable
CUST-00917,6,2636.11,439.35,1,0.1667,2,1,1,87,0.386,medium,4217.76,Standard/Stable
CUST-00918,2,465.44,232.72,0,0.0,1,1,1,217,0.6,high,744.7,Low-Value/At-Risk
CUST-00919,7,2582.5,368.93,1,0.1429,1,1,1,110,0.521,medium,4132.02,Standard/Stable
CUST-00920,4,2043.91,510.98,0,0.0,4,0,1,52,0.151,low,3270.27,Standard/Stable
CUST-00921,9,3330.59,370.07,0,0.0,5,1,3,24,0.217,low,5329.01,High-Value/Stable
CUST-00922,3,450.14,150.05,0,0.0,3,1,0,118,0.279,low,720.24,Standard/Stable
CUST-00923,4,1228.35,307.09,0,0.0,3,0,0,16,0.031,low,1965.38,Standard/Stable
CUST-00924,5,745.17,149.03,0,0.0,0,0,0,74,0.144,low,1192.24,Standard/Stable
CUST-00925,5,1270.02,254.0,2,0.4,1,1,0,56,0.319,medium,2032.0,Standard/Stable
CUST-00926,4,1098.86,274.71,0,0.0,1,0,0,1,0.002,low,1758.14,Standard/Stable
CUST-00927,1,664.8,664.8,0,0.0,3,2,0,228,0.45,medium,1063.68,Standard/Stable
CUST-00928,3,1311.08,437.03,0,0.0,2,0,0,26,0.051,low,2097.74,Standard/Stable
CUST-00929,8,3200.43,400.05,0,0.0,1,1,1,41,0.33,medium,5120.64,High-Value/Stable
CUST-00930,3,1177.71,392.57,0,0.0,4,2,1,16,0.181,low,1884.34,Standard/Stable
CUST-00931,1,42.5,42.5,0,0.0,4,1,3,133,0.459,medium,68.0,Standard/Stable
CUST-00932,2,837.43,418.71,0,0.0,5,2,3,106,0.426,medium,1339.87,Standard/Stable
CUST-00933,1,185.44,185.44,0,0.0,2,1,1,75,0.296,low,296.7,Standard/Stable
CUST-00934,1,332.4,332.4,0,0.0,0,0,0,100,0.194,low,531.84,Standard/Stable
CUST-00935,2,472.46,236.23,0,0.0,3,1,1,14,0.144,low,755.94,Standard/Stable
CUST-00936,6,2814.08,469.01,0,0.0,2,1,0,19,0.087,low,4502.5,Standard/Stable
CUST-00937,5,2106.6,421.32,0,0.0,2,0,1,58,0.213,low,3370.56,Standard/Stable
CUST-00938,4,1540.51,385.13,0,0.0,3,1,1,115,0.34,medium,2464.83,Standard/Stable
CUST-00939,1,84.69,84.69,0,0.0,0,0,0,22,0.043,low,135.5,Standard/Stable
CUST-00940,4,1121.44,280.36,0,0.0,1,0,1,19,0.237,low,1794.3,Standard/Stable
CUST-00941,2,960.53,480.26,0,0.0,3,1,2,81,0.341,medium,1536.83,Standard/Stable
CUST-00942,5,1525.66,305.13,1,0.2,1,1,1,12,0.353,medium,2441.04,Standard/Stable
CUST-00943,3,1126.22,375.41,1,0.3333,7,2,1,18,0.297,low,1801.97,Standard/Stable
CUST-00944,3,843.24,281.08,0,0.0,4,2,2,104,0.402,medium,1349.18,Standard/Stable
CUST-00945,9,3267.9,363.1,2,0.2222,10,6,8,24,0.546,medium,5228.64,High-Value/Stable
CUST-00946,8,2320.56,290.07,0,0.0,3,0,1,1,0.069,low,3712.9,Standard/Stable
CUST-00947,8,2462.76,307.85,1,0.125,5,4,3,30,0.428,medium,3940.48,Standard/Stable
CUST-00948,0,0,0.0,0,0.0,1,0,1,999,0.55,medium,0.0,New/No Orders
CUST-00949,4,1836.13,459.03,0,0.0,2,0,2,5,0.21,low,2937.79,Standard/Stable
CUST-00950,7,2243.84,320.55,0,0.0,3,0,1,3,0.072,low,3590.16,Standard/Stable
CUST-00951,3,1358.84,452.95,0,0.0,4,1,2,119,0.381,medium,2174.16,Standard/Stable
CUST-00952,3,551.0,183.67,0,0.0,2,1,1,49,0.245,low,881.62,Standard/Stable
CUST-00953,2,480.9,240.45,1,0.5,3,0,2,173,0.67,high,769.44,Low-Value/At-Risk
CUST-00954,4,1865.88,466.47,0,0.0,2,0,2,105,0.404,medium,2985.41,Standard/Stable
CUST-00955,2,419.69,209.84,0,0.0,3,1,1,35,0.185,low,671.49,Standard/Stable
CUST-00956,4,745.6,186.4,1,0.25,3,2,2,168,0.66,high,1192.96,Low-Value/At-Risk
CUST-00957,1,48.56,48.56,0,0.0,3,2,1,61,0.285,low,77.7,Standard/Stable
CUST-00958,0,0,0.0,0,0.0,1,0,0,999,0.35,medium,0.0,New/No Orders
CUST-00959,4,3376.02,844.0,0,0.0,0,0,0,77,0.15,low,5401.6,High-Value/Stable
CUST-00960,6,1299.42,216.57,0,0.0,1,0,0,3,0.006,low,2079.07,Standard/Stable
CUST-00961,3,601.89,200.63,0,0.0,0,0,0,2,0.004,low,963.02,Standard/Stable
CUST-00962,4,1827.23,456.81,0,0.0,0,0,0,15,0.029,low,2923.58,Standard/Stable
CUST-00963,5,2585.2,517.04,1,0.2,0,0,0,31,0.14,low,4136.32,Standard/Stable
CUST-00964,2,421.57,210.78,0,0.0,0,0,0,148,0.288,low,674.5,Standard/Stable
CUST-00965,4,1098.96,274.74,0,0.0,1,0,1,55,0.307,medium,1758.34,Standard/Stable
CUST-00966,1,363.98,363.98,0,0.0,1,1,1,194,0.6,high,582.37,Low-Value/At-Risk
CUST-00967,3,841.39,280.46,0,0.0,2,1,1,60,0.267,low,1346.21,Standard/Stable
CUST-00968,4,1785.79,446.45,0,0.0,4,1,2,118,0.379,medium,2857.28,Standard/Stable
CUST-00969,1,380.55,380.55,0,0.0,4,1,4,187,0.6,high,608.88,Low-Value/At-Risk
CUST-00970,3,829.98,276.66,0,0.0,5,1,1,97,0.279,low,1327.97,Standard/Stable
CUST-00971,2,894.51,447.25,0,0.0,3,0,2,62,0.254,low,1431.2,Standard/Stable
CUST-00972,4,1513.6,378.4,3,0.75,5,1,1,48,0.383,medium,2421.76,Standard/Stable
CUST-00973,5,2314.84,462.97,0,0.0,1,0,0,28,0.054,low,3703.76,Standard/Stable
CUST-00974,3,1485.26,495.09,1,0.3333,1,0,1,8,0.349,medium,2376.43,Standard/Stable
CUST-00975,3,1407.24,469.08,1,0.3333,4,1,2,120,0.517,medium,2251.58,Standard/Stable
CUST-00976,3,1096.47,365.49,1,0.3333,3,2,1,6,0.312,medium,1754.35,Standard/Stable
CUST-00977,2,679.13,339.56,0,0.0,1,0,0,46,0.089,low,1086.59,Standard/Stable
CUST-00978,3,1285.42,428.47,0,0.0,3,0,2,86,0.301,medium,2056.66,Standard/Stable
CUST-00979,4,1288.49,322.12,0,0.0,6,2,3,23,0.245,low,2061.57,Standard/Stable
CUST-00980,2,707.08,353.54,0,0.0,4,0,1,146,0.334,medium,1131.33,Standard/Stable
CUST-00981,3,1579.69,526.56,0,0.0,4,1,1,64,0.224,low,2527.49,Standard/Stable
CUST-00982,2,772.26,386.13,0,0.0,2,0,1,83,0.261,low,1235.62,Standard/Stable
CUST-00983,3,1222.57,407.52,0,0.0,4,2,4,84,0.463,medium,1956.1,Standard/Stable
CUST-00984,4,1678.4,419.6,0,0.0,2,0,2,31,0.26,low,2685.44,Standard/Stable
CUST-00985,3,788.24,262.75,1,0.3333,2,0,1,41,0.313,medium,1261.2,Standard/Stable
CUST-00986,6,1991.89,331.98,1,0.1667,2,2,1,90,0.442,medium,3187.01,Standard/Stable
CUST-00987,2,664.48,332.24,0,0.0,2,0,2,73,0.342,medium,1063.17,Standard/Stable
CUST-00988,9,2611.98,290.22,1,0.1111,0,0,0,26,0.095,low,4179.17,Standard/Stable
CUST-00989,1,1078.35,1078.35,0,0.0,1,1,0,213,0.4,medium,1725.36,Standard/Stable
CUST-00990,6,2564.22,427.37,1,0.1667,2,1,2,43,0.4,medium,4102.75,Standard/Stable
CUST-00991,6,3241.64,540.27,1,0.1667,3,2,3,120,0.6,high,5186.59,High-Value/At-Risk
CUST-00992,7,3738.64,534.09,1,0.1429,10,9,7,40,0.525,medium,5981.81,High-Value/Stable
CUST-00993,1,245.47,245.47,0,0.0,3,2,0,22,0.143,low,392.75,Standard/Stable
CUST-00994,2,1389.95,694.98,1,0.5,1,1,1,113,0.67,high,2223.94,Low-Value/At-Risk
CUST-00995,2,281.21,140.6,0,0.0,1,0,1,98,0.391,medium,449.92,Standard/Stable
CUST-00996,2,662.17,331.08,0,0.0,5,1,2,144,0.41,medium,1059.46,Standard/Stable
CUST-00997,6,2017.06,336.18,0,0.0,1,0,1,23,0.245,low,3227.33,Standard/Stable
CUST-00998,3,1278.97,426.32,0,0.0,1,0,1,38,0.274,low,2046.34,Standard/Stable
CUST-00999,3,776.94,258.98,0,0.0,2,1,1,33,0.214,low,1243.1,Standard/Stable
CUST-01000,3,1058.51,352.84,1,0.3333,3,2,1,120,0.533,medium,1693.63,Standard/Stable
