order_id,customer_id,product_id,order_date,quantity,amount,status
ORD-007242,CUST-00927,PROD-0058,2026-04-11,2,188.18,delivered
ORD-007243,CUST-00673,PROD-0036,2025-04-11,1,204.86,delivered
ORD-007244,CUST-00423,PROD-0070,2025-05-31,2,317.64,shipped
ORD-007245,CUST-00606,PROD-0009,2026-03-12,1,178.62,delivered
ORD-007246,CUST-00174,PROD-0021,2026-02-26,2,490.94,delivered
ORD-007247,CUST-00677,PROD-0064,2025-03-25,1,218.37,processing
ORD-007248,CUST-00115,PROD-0076,2025-04-05,1,74.18,delivered
ORD-007249,CUST-00220,PROD-0061,2025-03-05,1,248.87,delivered
ORD-007250,CUST-00956,PROD-0094,2026-03-12,2,223.0,delivered
ORD-007251,CUST-00031,PROD-0095,2025-05-14,3,1135.86,delivered
ORD-007252,CUST-00523,PROD-0040,2026-05-03,1,363.98,delivered
ORD-007253,CUST-00343,PROD-0056,2025-08-08,2,93.56,delivered
ORD-007254,CUST-00377,PROD-0004,2026-04-02,2,495.9,returned
ORD-007255,CUST-00130,PROD-0031,2025-03-21,3,301.44,delivered
ORD-007256,CUST-01000,PROD-0027,2026-01-14,2,817.78,delivered
ORD-007257,CUST-00617,PROD-0058,2026-06-23,1,94.09,delivered
ORD-007258,CUST-00539,PROD-0025,2026-02-17,2,301.48,delivered
ORD-007259,CUST-00739,PROD-0069,2026-07-27,1,374.77,shipped
ORD-007260,CUST-00002,PROD-0070,2026-06-16,1,158.82,delivered
ORD-007261,CUST-00871,PROD-0005,2026-02-09,1,230.04,delivered
ORD-007262,CUST-00101,PROD-0091,2025-09-28,3,127.5,delivered
ORD-007263,CUST-00533,PROD-0008,2026-05-26,3,1116.24,returned
ORD-007264,CUST-00058,PROD-0009,2026-03-10,2,357.24,returned
ORD-007265,CUST-00389,PROD-0015,2026-03-27,4,1437.08,shipped
ORD-007266,CUST-00692,PROD-0100,2026-05-17,2,291.46,delivered
ORD-007267,CUST-00941,PROD-0007,2026-03-03,1,299.67,delivered
ORD-007268,CUST-00341,PROD-0096,2025-06-16,1,134.32,delivered
ORD-007269,CUST-00861,PROD-0072,2025-05-28,1,323.86,delivered
ORD-007270,CUST-00020,PROD-0015,2026-06-02,1,359.27,delivered
ORD-007271,CUST-00255,PROD-0037,2025-05-11,1,281.5,delivered
ORD-007272,CUST-00317,PROD-0083,2026-05-12,1,380.55,cancelled
ORD-007273,CUST-00038,PROD-0039,2026-04-14,2,797.0,delivered
ORD-007274,CUST-00660,PROD-0006,2025-05-13,2,116.4,delivered
ORD-007275,CUST-00537,PROD-0083,2026-06-10,1,380.55,delivered
ORD-007276,CUST-00386,PROD-0057,2026-06-26,3,997.2,delivered
ORD-007277,CUST-00633,PROD-0092,2025-05-01,1,88.6,delivered
ORD-007278,CUST-00928,PROD-0081,2025-08-06,3,851.91,delivered
ORD-007279,CUST-00026,PROD-0019,2026-04-12,1,185.44,cancelled
ORD-007280,CUST-00454,PROD-0063,2026-04-30,1,149.69,delivered
ORD-007281,CUST-00681,PROD-0031,2025-02-03,3,301.44,delivered
ORD-007282,CUST-00323,PROD-0075,2025-06-10,1,117.06,delivered
ORD-007283,CUST-00737,PROD-0079,2026-07-27,1,339.99,delivered
ORD-007284,CUST-00513,PROD-0010,2026-01-14,1,351.72,processing
ORD-007285,CUST-00819,PROD-0087,2025-05-02,2,134.6,delivered
ORD-007286,CUST-00773,PROD-0067,2026-02-23,4,674.88,delivered
ORD-007287,CUST-00013,PROD-0062,2025-04-23,1,323.09,delivered
ORD-007288,CUST-00915,PROD-0003,2025-05-04,3,1230.72,delivered
ORD-007289,CUST-00908,PROD-0018,2026-01-14,1,361.49,delivered
ORD-007290,CUST-00560,PROD-0025,2026-08-09,1,150.74,cancelled
ORD-007291,CUST-00921,PROD-0020,2025-10-24,1,412.81,delivered
ORD-007292,CUST-00825,PROD-0058,2025-02-11,2,188.18,shipped
ORD-007293,CUST-00371,PROD-0093,2026-06-20,1,386.81,delivered
ORD-007294,CUST-00291,PROD-0086,2025-06-06,1,289.75,delivered
ORD-007295,CUST-00332,PROD-0050,2025-05-01,1,83.06,delivered
ORD-007296,CUST-00606,PROD-0079,2026-01-16,1,339.99,delivered
ORD-007297,CUST-00261,PROD-0010,2025-11-09,2,703.44,delivered
ORD-007298,CUST-00994,PROD-0021,2026-01-19,1,245.47,delivered
ORD-007299,CUST-00790,PROD-0029,2025-11-07,1,442.78,delivered
ORD-007300,CUST-00871,PROD-0096,2025-10-29,1,134.32,delivered
ORD-007301,CUST-00205,PROD-0010,2026-05-13,1,351.72,delivered
ORD-007302,CUST-00697,PROD-0013,2025-01-29,2,482.44,delivered
ORD-007303,CUST-00687,PROD-0047,2025-05-27,1,84.69,delivered
ORD-007304,CUST-00950,PROD-0023,2025-05-26,1,316.8,delivered
ORD-007305,CUST-00387,PROD-0050,2026-03-08,1,83.06,delivered
ORD-007306,CUST-00892,PROD-0087,2025-02-19,1,67.3,delivered
ORD-007307,CUST-00821,PROD-0095,2025-11-09,3,1135.86,delivered
ORD-007308,CUST-00468,PROD-0004,2025-10-18,2,495.9,shipped
ORD-007309,CUST-00415,PROD-0067,2025-08-09,2,337.44,shipped
ORD-007310,CUST-00069,PROD-0085,2025-07-07,1,440.85,delivered
ORD-007311,CUST-00472,PROD-0053,2026-05-16,2,486.0,delivered
ORD-007312,CUST-00104,PROD-0002,2025-01-03,2,430.4,delivered
ORD-007313,CUST-00758,PROD-0068,2025-05-06,1,228.47,delivered
ORD-007314,CUST-00161,PROD-0065,2026-07-15,2,743.76,delivered
ORD-007315,CUST-00200,PROD-0079,2025-12-24,2,679.98,returned
ORD-007316,CUST-00216,PROD-0057,2025-03-11,1,332.4,delivered
ORD-007317,CUST-00946,PROD-0097,2025-02-15,1,293.58,shipped
ORD-007318,CUST-00212,PROD-0070,2026-03-04,2,317.64,delivered
ORD-007319,CUST-00508,PROD-0007,2026-05-08,1,299.67,delivered
ORD-007320,CUST-00016,PROD-0019,2026-08-10,2,370.88,delivered
ORD-007321,CUST-00498,PROD-0044,2025-11-14,2,886.08,delivered
ORD-007322,CUST-00884,PROD-0063,2026-08-03,2,299.38,delivered
ORD-007323,CUST-00332,PROD-0065,2026-04-09,1,371.88,delivered
ORD-007324,CUST-00717,PROD-0039,2025-12-12,1,398.5,delivered
ORD-007325,CUST-00877,PROD-0083,2026-01-22,1,380.55,delivered
ORD-007326,CUST-00551,PROD-0026,2026-05-02,2,774.88,processing
ORD-007327,CUST-00601,PROD-0044,2025-05-16,3,1329.12,delivered
ORD-007328,CUST-00942,PROD-0012,2025-05-22,2,202.5,shipped
ORD-007329,CUST-00256,PROD-0022,2026-06-01,1,81.18,delivered
ORD-007330,CUST-00992,PROD-0077,2026-04-17,3,493.2,delivered
ORD-007331,CUST-00766,PROD-0092,2026-04-06,4,354.4,shipped
ORD-007332,CUST-00728,PROD-0014,2026-04-05,1,137.77,delivered
ORD-007333,CUST-00880,PROD-0086,2025-06-02,1,289.75,delivered
ORD-007334,CUST-00815,PROD-0030,2025-11-30,2,147.26,delivered
ORD-007335,CUST-00172,PROD-0044,2025-04-02,2,886.08,shipped
ORD-007336,CUST-00649,PROD-0084,2026-02-24,3,655.26,returned
ORD-007337,CUST-01000,PROD-0091,2026-02-01,1,42.5,shipped
ORD-007338,CUST-00498,PROD-0038,2025-08-27,1,48.56,delivered
ORD-007339,CUST-00471,PROD-0059,2026-02-09,2,775.76,delivered
ORD-007340,CUST-00384,PROD-0042,2025-12-14,3,1306.8,shipped
ORD-007341,CUST-00690,PROD-0052,2026-07-08,3,771.51,cancelled
ORD-007342,CUST-00589,PROD-0063,2025-02-16,4,598.76,shipped
ORD-007343,CUST-00700,PROD-0061,2026-03-30,1,248.87,delivered
ORD-007344,CUST-00507,PROD-0034,2025-10-12,2,597.16,delivered
ORD-007345,CUST-00992,PROD-0039,2025-04-01,1,398.5,cancelled
ORD-007346,CUST-00527,PROD-0041,2025-06-19,1,233.28,delivered
ORD-007347,CUST-00804,PROD-0037,2025-01-26,1,281.5,delivered
ORD-007348,CUST-00831,PROD-0065,2026-08-09,2,743.76,returned
ORD-007349,CUST-00325,PROD-0079,2025-11-13,4,1359.96,shipped
ORD-007350,CUST-00214,PROD-0032,2026-07-29,1,92.69,delivered
ORD-007351,CUST-00208,PROD-0008,2025-05-07,1,372.08,processing
ORD-007352,CUST-00169,PROD-0097,2026-07-27,2,587.16,delivered
ORD-007353,CUST-00330,PROD-0018,2025-03-29,2,722.98,delivered
ORD-007354,CUST-00280,PROD-0045,2025-07-17,3,913.65,delivered
ORD-007355,CUST-00978,PROD-0093,2026-07-09,1,386.81,delivered
ORD-007356,CUST-00305,PROD-0096,2026-08-14,1,134.32,processing
ORD-007357,CUST-00146,PROD-0033,2025-02-24,1,403.57,delivered
ORD-007358,CUST-00775,PROD-0005,2026-08-07,1,230.04,processing
ORD-007359,CUST-00516,PROD-0082,2026-06-19,1,166.34,delivered
ORD-007360,CUST-00090,PROD-0074,2025-07-13,1,56.08,processing
ORD-007361,CUST-00453,PROD-0036,2026-05-03,1,204.86,delivered
ORD-007362,CUST-00060,PROD-0097,2026-05-30,1,293.58,delivered
ORD-007363,CUST-00311,PROD-0023,2025-01-20,3,950.4,delivered
ORD-007364,CUST-00528,PROD-0040,2025-05-04,1,363.98,delivered
ORD-007365,CUST-00227,PROD-0005,2026-06-29,1,230.04,returned
ORD-007366,CUST-00474,PROD-0034,2025-07-04,3,895.74,processing
ORD-007367,CUST-00978,PROD-0024,2025-01-20,2,718.9,delivered
ORD-007368,CUST-00541,PROD-0017,2025-10-09,1,289.95,processing
ORD-007369,CUST-00663,PROD-0095,2025-07-30,2,757.24,shipped
ORD-007370,CUST-00757,PROD-0071,2025-09-09,2,176.22,shipped
ORD-007371,CUST-00782,PROD-0081,2026-03-31,3,851.91,cancelled
ORD-007372,CUST-00079,PROD-0092,2025-03-28,2,177.2,shipped
ORD-007373,CUST-00433,PROD-0022,2026-07-01,3,243.54,returned
ORD-007374,CUST-00801,PROD-0015,2025-11-25,1,359.27,cancelled
ORD-007375,CUST-00153,PROD-0015,2026-02-16,1,359.27,delivered
ORD-007376,CUST-00789,PROD-0025,2025-02-16,3,452.22,delivered
ORD-007377,CUST-00401,PROD-0053,2026-05-19,1,243.0,delivered
ORD-007378,CUST-00279,PROD-0021,2025-01-24,3,736.41,delivered
ORD-007379,CUST-00057,PROD-0066,2025-12-15,1,213.16,shipped
ORD-007380,CUST-00977,PROD-0091,2026-03-24,1,42.5,delivered
ORD-007381,CUST-00186,PROD-0032,2025-07-04,3,278.07,delivered
ORD-007382,CUST-00398,PROD-0021,2026-03-01,1,245.47,delivered
ORD-007383,CUST-00605,PROD-0068,2025-01-25,3,685.41,returned
ORD-007384,CUST-00788,PROD-0044,2026-06-25,3,1329.12,shipped
ORD-007385,CUST-00158,PROD-0083,2025-11-21,3,1141.65,returned
ORD-007386,CUST-00787,PROD-0066,2026-01-27,1,213.16,processing
ORD-007387,CUST-00693,PROD-0090,2025-09-21,2,625.22,delivered
ORD-007388,CUST-00359,PROD-0098,2025-04-04,2,632.08,processing
ORD-007389,CUST-00440,PROD-0014,2025-04-28,2,275.54,delivered
ORD-007390,CUST-00589,PROD-0015,2025-04-12,2,718.54,returned
ORD-007391,CUST-00466,PROD-0020,2026-07-09,4,1651.24,delivered
ORD-007392,CUST-00663,PROD-0034,2025-06-22,2,597.16,processing
ORD-007393,CUST-00446,PROD-0036,2025-10-20,4,819.44,delivered
ORD-007394,CUST-00750,PROD-0083,2025-05-28,1,380.55,delivered
ORD-007395,CUST-00801,PROD-0009,2025-07-07,1,178.62,delivered
ORD-007396,CUST-00743,PROD-0071,2025-09-19,1,88.11,delivered
ORD-007397,CUST-00488,PROD-0030,2025-04-02,1,73.63,delivered
ORD-007398,CUST-00530,PROD-0077,2025-06-07,2,328.8,delivered
ORD-007399,CUST-00073,PROD-0091,2025-11-11,1,42.5,delivered
ORD-007400,CUST-00929,PROD-0063,2026-02-22,4,598.76,delivered
ORD-007401,CUST-00928,PROD-0035,2025-06-23,1,78.62,delivered
ORD-007402,CUST-00701,PROD-0013,2025-03-02,1,241.22,delivered
ORD-007403,CUST-00950,PROD-0079,2025-11-30,1,339.99,delivered
ORD-007404,CUST-00017,PROD-0046,2025-07-05,1,289.99,delivered
ORD-007405,CUST-00531,PROD-0056,2025-01-28,1,46.78,delivered
ORD-007406,CUST-00731,PROD-0009,2025-03-01,1,178.62,processing
ORD-007407,CUST-00326,PROD-0087,2025-11-02,2,134.6,delivered
ORD-007408,CUST-00995,PROD-0036,2026-02-04,1,204.86,delivered
ORD-007409,CUST-00632,PROD-0003,2025-04-12,1,410.24,delivered
ORD-007410,CUST-00613,PROD-0098,2025-11-24,2,632.08,processing
ORD-007411,CUST-00546,PROD-0019,2025-05-26,1,185.44,delivered
ORD-007412,CUST-00596,PROD-0028,2026-02-27,1,133.28,delivered
ORD-007413,CUST-00921,PROD-0023,2025-11-28,1,316.8,delivered
ORD-007414,CUST-00708,PROD-0007,2025-09-22,1,299.67,shipped
ORD-007415,CUST-00842,PROD-0076,2026-01-20,2,148.36,delivered
ORD-007416,CUST-00202,PROD-0014,2025-05-04,1,137.77,delivered
ORD-007417,CUST-00344,PROD-0046,2025-02-23,3,869.97,processing
ORD-007418,CUST-00853,PROD-0015,2025-07-27,3,1077.81,delivered
ORD-007419,CUST-00523,PROD-0067,2025-09-03,1,168.72,delivered
ORD-007420,CUST-00859,PROD-0015,2025-08-31,4,1437.08,delivered
ORD-007421,CUST-00400,PROD-0051,2026-05-20,1,17.52,delivered
ORD-007422,CUST-00218,PROD-0088,2026-06-05,1,308.17,delivered
ORD-007423,CUST-00445,PROD-0008,2026-06-01,1,372.08,shipped
ORD-007424,CUST-00765,PROD-0069,2026-01-30,1,374.77,delivered
ORD-007425,CUST-00222,PROD-0062,2025-04-28,2,646.18,delivered
ORD-007426,CUST-00383,PROD-0051,2025-10-03,1,17.52,processing
ORD-007427,CUST-00881,PROD-0063,2025-03-04,2,299.38,delivered
ORD-007428,CUST-00592,PROD-0068,2025-11-22,2,456.94,delivered
ORD-007429,CUST-00007,PROD-0078,2026-04-21,1,209.25,delivered
ORD-007430,CUST-00272,PROD-0016,2026-07-21,2,529.98,delivered
ORD-007431,CUST-00739,PROD-0084,2026-02-21,3,655.26,delivered
ORD-007432,CUST-00016,PROD-0024,2025-03-09,1,359.45,delivered
ORD-007433,CUST-00424,PROD-0006,2026-05-11,1,58.2,delivered
ORD-007434,CUST-00524,PROD-0057,2025-01-30,1,332.4,returned
ORD-007435,CUST-00803,PROD-0031,2026-02-22,1,100.48,delivered
ORD-007436,CUST-00753,PROD-0006,2025-08-28,1,58.2,delivered
ORD-007437,CUST-00021,PROD-0099,2025-01-20,1,236.54,processing
ORD-007438,CUST-00690,PROD-0079,2025-10-03,2,679.98,processing
ORD-007439,CUST-00939,PROD-0029,2026-07-22,2,885.56,shipped
ORD-007440,CUST-00228,PROD-0067,2025-04-14,1,168.72,delivered
ORD-007441,CUST-00785,PROD-0075,2025-09-10,1,117.06,delivered
ORD-007442,CUST-00288,PROD-0003,2026-07-23,1,410.24,delivered
ORD-007443,CUST-00809,PROD-0028,2025-05-09,1,133.28,delivered
ORD-007444,CUST-00134,PROD-0074,2025-11-08,1,56.08,shipped
ORD-007445,CUST-00984,PROD-0097,2026-08-05,3,880.74,delivered
ORD-007446,CUST-00283,PROD-0048,2026-02-21,1,398.28,delivered
ORD-007447,CUST-00404,PROD-0080,2026-04-02,1,297.2,delivered
ORD-007448,CUST-00665,PROD-0010,2025-03-27,1,351.72,delivered
ORD-007449,CUST-00066,PROD-0033,2026-05-28,2,807.14,delivered
ORD-007450,CUST-00649,PROD-0100,2025-07-28,2,291.46,delivered
ORD-007451,CUST-00604,PROD-0067,2025-05-26,1,168.72,delivered
ORD-007452,CUST-00437,PROD-0069,2026-01-18,1,374.77,returned
ORD-007453,CUST-00829,PROD-0012,2026-07-08,1,101.25,delivered
ORD-007454,CUST-00934,PROD-0057,2025-06-22,1,332.4,delivered
ORD-007455,CUST-00259,PROD-0044,2025-09-09,4,1772.16,delivered
ORD-007456,CUST-00980,PROD-0013,2026-07-05,2,482.44,delivered
ORD-007457,CUST-00966,PROD-0024,2026-03-10,2,718.9,delivered
ORD-007458,CUST-00103,PROD-0044,2026-07-23,1,443.04,delivered
ORD-007459,CUST-00993,PROD-0057,2026-04-08,1,332.4,delivered
ORD-007460,CUST-00567,PROD-0096,2025-02-12,2,268.64,shipped
ORD-007461,CUST-00769,PROD-0016,2025-01-02,1,264.99,delivered
ORD-007462,CUST-00101,PROD-0096,2026-04-21,4,537.28,delivered
ORD-007463,CUST-00198,PROD-0100,2025-10-24,1,145.73,delivered
ORD-007464,CUST-00813,PROD-0021,2025-06-21,1,245.47,shipped
ORD-007465,CUST-00226,PROD-0076,2025-01-01,2,148.36,delivered
ORD-007466,CUST-00943,PROD-0051,2025-03-03,1,17.52,delivered
ORD-007467,CUST-00463,PROD-0021,2026-05-09,1,245.47,delivered
ORD-007468,CUST-00237,PROD-0060,2025-10-07,1,370.75,shipped
ORD-007469,CUST-00026,PROD-0051,2025-09-14,2,35.04,delivered
ORD-007470,CUST-00121,PROD-0021,2026-01-25,1,245.47,shipped
ORD-007471,CUST-00910,PROD-0006,2025-12-26,1,58.2,delivered
ORD-007472,CUST-00506,PROD-0073,2025-08-06,1,373.78,delivered
ORD-007473,CUST-00182,PROD-0065,2026-06-07,1,371.88,delivered
ORD-007474,CUST-00711,PROD-0076,2025-10-16,3,222.54,processing
ORD-007475,CUST-00814,PROD-0058,2025-02-16,1,94.09,delivered
ORD-007476,CUST-00767,PROD-0078,2025-06-15,2,418.5,processing
ORD-007477,CUST-00634,PROD-0006,2026-07-01,1,58.2,shipped
ORD-007478,CUST-00543,PROD-0065,2026-07-31,2,743.76,delivered
ORD-007479,CUST-00984,PROD-0086,2025-03-13,2,579.5,delivered
ORD-007480,CUST-00315,PROD-0034,2025-11-04,3,895.74,delivered
ORD-007481,CUST-00991,PROD-0056,2025-04-02,1,46.78,delivered
ORD-007482,CUST-00797,PROD-0075,2026-02-09,1,117.06,delivered
ORD-007483,CUST-00618,PROD-0003,2025-05-06,2,820.48,shipped
ORD-007484,CUST-00736,PROD-0042,2025-05-24,1,435.6,delivered
ORD-007485,CUST-00273,PROD-0062,2026-07-24,1,323.09,shipped
ORD-007486,CUST-00910,PROD-0006,2025-10-14,3,174.6,delivered
ORD-007487,CUST-00232,PROD-0006,2026-03-19,1,58.2,delivered
ORD-007488,CUST-00420,PROD-0063,2025-08-04,4,598.76,shipped
ORD-007489,CUST-00768,PROD-0020,2026-06-01,1,412.81,delivered
ORD-007490,CUST-00442,PROD-0021,2025-11-22,2,490.94,processing
ORD-007491,CUST-00496,PROD-0002,2025-12-17,1,215.2,processing
ORD-007492,CUST-00024,PROD-0090,2025-09-25,1,312.61,shipped
ORD-007493,CUST-00109,PROD-0095,2026-04-09,4,1514.48,processing
ORD-007494,CUST-00703,PROD-0090,2025-10-07,1,312.61,delivered
ORD-007495,CUST-00502,PROD-0056,2025-09-09,3,140.34,delivered
ORD-007496,CUST-00859,PROD-0096,2025-11-26,2,268.64,delivered
ORD-007497,CUST-00025,PROD-0010,2025-12-16,1,351.72,delivered
ORD-007498,CUST-00187,PROD-0087,2025-08-04,3,201.9,delivered
ORD-007499,CUST-00288,PROD-0070,2026-04-16,1,158.82,delivered
ORD-007500,CUST-00628,PROD-0023,2025-12-03,2,633.6,delivered
ORD-007501,CUST-00338,PROD-0092,2025-01-17,1,88.6,delivered
ORD-007502,CUST-00878,PROD-0030,2025-05-17,2,147.26,delivered
ORD-007503,CUST-00914,PROD-0078,2025-01-03,2,418.5,cancelled
ORD-007504,CUST-00037,PROD-0037,2026-05-03,1,281.5,delivered
ORD-007505,CUST-00794,PROD-0055,2025-01-05,2,803.86,shipped
ORD-007506,CUST-00137,PROD-0096,2025-01-10,1,134.32,delivered
ORD-007507,CUST-00508,PROD-0049,2025-06-27,1,199.24,delivered
ORD-007508,CUST-00227,PROD-0034,2026-02-28,1,298.58,delivered
ORD-007509,CUST-00320,PROD-0044,2026-07-24,1,443.04,returned
ORD-007510,CUST-00840,PROD-0022,2026-05-16,1,81.18,returned
ORD-007511,CUST-00916,PROD-0031,2026-02-07,1,100.48,shipped
ORD-007512,CUST-00182,PROD-0007,2026-07-06,1,299.67,delivered
ORD-007513,CUST-00874,PROD-0021,2025-03-25,1,245.47,delivered
ORD-007514,CUST-00086,PROD-0016,2025-03-21,1,264.99,delivered
ORD-007515,CUST-00467,PROD-0020,2026-07-06,2,825.62,delivered
ORD-007516,CUST-00926,PROD-0043,2025-02-01,2,389.96,delivered
ORD-007517,CUST-00053,PROD-0044,2026-04-01,1,443.04,delivered
ORD-007518,CUST-00860,PROD-0047,2025-05-07,3,254.07,delivered
ORD-007519,CUST-00867,PROD-0019,2025-12-28,2,370.88,delivered
ORD-007520,CUST-00235,PROD-0048,2026-01-21,2,796.56,cancelled
ORD-007521,CUST-00959,PROD-0096,2026-01-02,1,134.32,delivered
ORD-007522,CUST-00779,PROD-0079,2026-02-01,1,339.99,delivered
ORD-007523,CUST-00799,PROD-0069,2025-07-01,2,749.54,processing
ORD-007524,CUST-00433,PROD-0011,2025-01-09,2,868.88,delivered
ORD-007525,CUST-00496,PROD-0079,2025-05-08,1,339.99,processing
ORD-007526,CUST-00999,PROD-0029,2026-04-19,1,442.78,delivered
ORD-007527,CUST-00100,PROD-0045,2026-01-15,2,609.1,shipped
ORD-007528,CUST-00990,PROD-0068,2025-07-17,2,456.94,delivered
ORD-007529,CUST-00599,PROD-0036,2026-04-01,2,409.72,delivered
ORD-007530,CUST-00403,PROD-0048,2025-01-10,1,398.28,processing
ORD-007531,CUST-00396,PROD-0087,2025-08-15,1,67.3,delivered
ORD-007532,CUST-00527,PROD-0015,2025-01-21,1,359.27,delivered
ORD-007533,CUST-00415,PROD-0044,2025-10-15,1,443.04,delivered
ORD-007534,CUST-00939,PROD-0067,2026-01-02,1,168.72,processing
ORD-007535,CUST-00613,PROD-0096,2025-07-16,3,402.96,delivered
ORD-007536,CUST-00677,PROD-0074,2025-04-03,1,56.08,delivered
ORD-007537,CUST-00463,PROD-0040,2025-11-07,2,727.96,delivered
ORD-007538,CUST-00541,PROD-0086,2025-08-15,1,289.75,delivered
ORD-007539,CUST-00626,PROD-0014,2025-08-28,1,137.77,delivered
ORD-007540,CUST-00619,PROD-0063,2026-05-21,1,149.69,delivered
ORD-007541,CUST-00922,PROD-0081,2026-01-07,1,283.97,delivered
ORD-007542,CUST-00364,PROD-0085,2025-02-07,2,881.7,shipped
ORD-007543,CUST-00130,PROD-0051,2025-10-15,1,17.52,delivered
ORD-007544,CUST-00084,PROD-0079,2026-05-20,1,339.99,processing
ORD-007545,CUST-00271,PROD-0058,2025-08-03,1,94.09,returned
ORD-007546,CUST-00244,PROD-0015,2025-01-08,1,359.27,delivered
ORD-007547,CUST-00388,PROD-0065,2025-07-20,2,743.76,delivered
ORD-007548,CUST-00214,PROD-0088,2026-02-10,1,308.17,shipped
ORD-007549,CUST-00818,PROD-0055,2025-04-24,2,803.86,returned
ORD-007550,CUST-00166,PROD-0076,2025-10-12,2,148.36,delivered
ORD-007551,CUST-00791,PROD-0010,2026-08-06,1,351.72,returned
ORD-007552,CUST-00059,PROD-0042,2026-05-28,1,435.6,delivered
ORD-007553,CUST-00602,PROD-0095,2026-05-21,2,757.24,shipped
ORD-007554,CUST-00883,PROD-0011,2025-06-24,2,868.88,delivered
ORD-007555,CUST-00843,PROD-0016,2026-07-20,1,264.99,delivered
ORD-007556,CUST-00924,PROD-0073,2025-07-18,1,373.78,delivered
ORD-007557,CUST-00504,PROD-0078,2026-08-03,1,209.25,returned
ORD-007558,CUST-00706,PROD-0019,2026-08-02,1,185.44,delivered
ORD-007559,CUST-00123,PROD-0031,2025-06-29,1,100.48,delivered
ORD-007560,CUST-00648,PROD-0073,2025-03-08,1,373.78,cancelled
ORD-007561,CUST-00413,PROD-0100,2025-05-12,1,145.73,shipped
ORD-007562,CUST-00139,PROD-0053,2025-03-08,1,243.0,delivered
ORD-007563,CUST-00229,PROD-0090,2025-05-11,1,312.61,delivered
ORD-007564,CUST-00274,PROD-0008,2025-09-23,3,1116.24,delivered
ORD-007565,CUST-00439,PROD-0024,2026-08-07,1,359.45,delivered
ORD-007566,CUST-00562,PROD-0008,2025-08-22,3,1116.24,delivered
ORD-007567,CUST-00910,PROD-0083,2026-06-20,1,380.55,processing
ORD-007568,CUST-00118,PROD-0048,2025-10-08,2,796.56,cancelled
ORD-007569,CUST-00714,PROD-0030,2025-07-16,1,73.63,delivered
ORD-007570,CUST-00995,PROD-0058,2025-01-24,1,94.09,shipped
ORD-007571,CUST-00905,PROD-0086,2026-06-30,1,289.75,cancelled
ORD-007572,CUST-00483,PROD-0055,2025-09-16,1,401.93,delivered
ORD-007573,CUST-00395,PROD-0073,2026-07-28,3,1121.34,delivered
ORD-007574,CUST-00703,PROD-0062,2026-04-10,1,323.09,processing
ORD-007575,CUST-00876,PROD-0048,2025-01-03,3,1194.84,delivered
ORD-007576,CUST-00460,PROD-0004,2026-03-14,1,247.95,delivered
ORD-007577,CUST-00835,PROD-0037,2025-02-23,1,281.5,shipped
ORD-007578,CUST-00693,PROD-0008,2025-11-27,1,372.08,delivered
ORD-007579,CUST-00935,PROD-0001,2026-03-19,2,81.12,delivered
ORD-007580,CUST-00078,PROD-0092,2026-02-21,1,88.6,delivered
ORD-007581,CUST-00952,PROD-0070,2025-10-08,3,476.46,delivered
ORD-007582,CUST-00412,PROD-0047,2025-05-05,1,84.69,cancelled
ORD-007583,CUST-00075,PROD-0100,2026-06-15,2,291.46,delivered
ORD-007584,CUST-00295,PROD-0075,2026-04-23,1,117.06,delivered
ORD-007585,CUST-00793,PROD-0005,2026-05-23,1,230.04,delivered
ORD-007586,CUST-00021,PROD-0050,2026-01-06,1,83.06,delivered
ORD-007587,CUST-00906,PROD-0024,2026-06-14,1,359.45,delivered
ORD-007588,CUST-00171,PROD-0047,2025-02-14,1,84.69,returned
ORD-007589,CUST-00015,PROD-0018,2025-08-18,1,361.49,processing
ORD-007590,CUST-00211,PROD-0084,2025-02-18,1,218.42,delivered
ORD-007591,CUST-00560,PROD-0028,2025-10-12,1,133.28,delivered
ORD-007592,CUST-00086,PROD-0077,2026-03-07,1,164.4,returned
ORD-007593,CUST-00149,PROD-0005,2026-06-30,1,230.04,delivered
ORD-007594,CUST-00700,PROD-0030,2026-04-05,1,73.63,processing
ORD-007595,CUST-00372,PROD-0001,2025-11-20,4,162.24,delivered
ORD-007596,CUST-00480,PROD-0086,2025-01-06,3,869.25,processing
ORD-007597,CUST-00818,PROD-0082,2026-02-06,1,166.34,delivered
ORD-007598,CUST-00151,PROD-0046,2025-07-19,4,1159.96,processing
ORD-007599,CUST-00141,PROD-0069,2025-12-09,2,749.54,shipped
ORD-007600,CUST-00069,PROD-0031,2025-03-25,1,100.48,delivered
ORD-007601,CUST-00260,PROD-0070,2026-08-09,1,158.82,delivered
ORD-007602,CUST-00988,PROD-0091,2025-01-26,3,127.5,delivered
ORD-007603,CUST-00846,PROD-0056,2025-08-20,2,93.56,delivered
ORD-007604,CUST-00968,PROD-0089,2026-03-10,2,308.8,delivered
ORD-007605,CUST-00521,PROD-0093,2025-03-18,3,1160.43,delivered
ORD-007606,CUST-00633,PROD-0028,2025-09-13,1,133.28,delivered
ORD-007607,CUST-00371,PROD-0016,2025-07-21,1,264.99,delivered
ORD-007608,CUST-00419,PROD-0054,2025-06-18,1,327.08,delivered
ORD-007609,CUST-00101,PROD-0053,2025-12-04,1,243.0,delivered
